employee_id,first_name,last_name,gender,state,city,hiredate,department,job_title,education_level,salary,performance_rating,overtime,birthdate,termdate
00-82143514,Larry,Short,Male,New York,Rochester,2017-04-17,Sales,Sales Representative,Bachelor,72400,Good,No,1992-07-18,
00-12650315,Michele,Brown,Male,New York,Rochester,2019-04-20,Marketing,Marketing Coordinator,Bachelor,68297,Good,Yes,1972-07-12,
00-81996642,Tamara,Taylor,Male,New York,Buffalo,2023-04-05,Operations,Inventory Specialist,High School,57008,Needs Improvement,No,1980-02-22,
00-81147161,Noah,Hernandez,Female,Michigan,Grand Rapids,2019-05-04,Operations,Logistics Coordinator,Bachelor,59541,Satisfactory,Yes,1989-09-04,
00-79645728,Robert,Jones,Male,New York,New York City,2023-07-13,IT,System Administrator,Bachelor,99069,Satisfactory,Yes,1996-11-11,
00-82340910,Charles,Parker,Female,New York,New York City,2022-04-20,Operations,Inventory Specialist,Bachelor,54814,Good,No,2001-05-24,
00-97469782,Andrew,Zavala,Male,New York,Rochester,2016-04-29,Sales,Sales Representative,Bachelor,65034,Good,Yes,1986-11-30,
00-37845315,Jennifer,Kane,Male,New York,New York City,2024-12-05,Sales,Sales Representative,Bachelor,62731,Good,No,2004-01-09,
00-25747238,Carrie,York,Female,New York,Rochester,2017-05-12,Sales,Sales Representative,Bachelor,74984,Good,Yes,1993-10-15,
00-90410190,Cody,Baker,Female,New York,Rochester,2022-05-02,Customer Service,Support Specialist,High School,62825,Satisfactory,Yes,1992-05-26,
00-10714575,Pamela,White,Female,New York,New York City,2020-03-18,Customer Service,Help Desk Technician,High School,52374,Good,No,1996-05-05,
00-52184106,Lauren,Hall,Male,New York,New York City,2016-04-10,Sales,Sales Representative,Bachelor,65626,Good,No,1992-01-31,
00-27289389,Mckenzie,Pierce,Male,Florida,Miami,2020-07-16,Operations,Operations Analyst,Bachelor,69767,Satisfactory,No,2000-05-11,
00-97595925,Michele,Cain,Male,Michigan,Warren,2017-07-19,Marketing,Content Creator,Bachelor,66133,Satisfactory,Yes,1988-01-26,
00-85496963,Barbara,Vaughn,Female,New York,Rochester,2017-04-19,Customer Service,Customer Service Representative,High School,62094,Good,Yes,1964-09-21,
00-14698329,Andrea,Evans,Female,New York,Buffalo,2016-11-22,Operations,Inventory Specialist,Bachelor,54446,Satisfactory,Yes,1982-12-14,
00-26739248,Karen,Williams,Female,New York,Rochester,2020-12-01,Sales,Sales Specialist,Master,84142,Satisfactory,Yes,1964-10-15,
00-58796148,Robert,Barrett,Male,New York,Buffalo,2024-04-08,Sales,Sales Representative,Bachelor,60569,Good,Yes,1975-01-07,
00-33032191,Brett,Jones,Male,New York,New York City,2019-12-12,Sales,Sales Representative,Bachelor,79024,Satisfactory,Yes,1988-01-03,
00-98336655,Brianna,Rodriguez,Male,Ohio,Cincinnati,2015-06-23,Operations,Operations Analyst,Master,75968,Good,Yes,1983-03-02,
00-50345846,Taylor,Ward,Male,New York,Rochester,2015-07-17,Operations,Logistics Coordinator,Bachelor,68611,Satisfactory,No,1982-08-04,
00-79718468,Joseph,Garza,Male,Michigan,Detroit,2023-07-24,IT,System Administrator,Bachelor,77303,Good,Yes,1978-07-23,
00-49379055,Laura,Miller,Male,New York,Rochester,2022-03-03,Sales,Sales Representative,Bachelor,74170,Satisfactory,No,1978-06-14,
00-69716190,Deborah,Carroll,Male,New York,Buffalo,2017-11-12,Finance,Accountant,Bachelor,71788,Good,No,1965-06-30,
00-75826121,Crystal,Smith,Male,New York,New York City,2022-03-21,Customer Service,Support Specialist,Bachelor,70477,Good,No,1992-08-13,
00-80151077,Jean,Jackson,Female,New York,Rochester,2024-12-15,Operations,Inventory Specialist,Bachelor,58609,Good,No,1976-02-11,
00-57260360,Michelle,Hicks,Male,Michigan,Warren,2021-12-27,Sales,Sales Specialist,PhD,65271,Good,Yes,1963-04-22,
00-78530276,Adam,Mills,Male,Illinois,Aurora,2017-04-10,Customer Service,Support Specialist,Bachelor,62128,Good,Yes,1986-11-03,
00-23288780,Laura,Parsons,Male,New York,Rochester,2022-03-10,Operations,Inventory Specialist,Bachelor,68081,Good,No,1980-12-28,
00-16004304,Amy,Brown,Female,New York,New York City,2017-03-18,Operations,Inventory Specialist,High School,62440,Excellent,No,1983-07-25,
00-35242818,Elizabeth,Lee,Female,Michigan,Grand Rapids,2017-07-12,IT,Software Developer,Bachelor,85885,Good,No,1991-03-23,
00-38885391,Max,Sullivan,Male,Illinois,Chicago,2024-08-03,Finance,Financial Analyst,Master,94711,Excellent,Yes,1972-07-11,
00-90818451,Renee,Roberts,Female,New York,New York City,2020-03-31,IT,IT Support Specialist,High School,56784,Good,No,1995-07-03,
00-89427788,Melissa,Martinez,Male,Ohio,Columbus,2018-06-02,Marketing,SEO Specialist,High School,74276,Excellent,No,1998-11-01,
00-27245919,Deborah,Jimenez,Female,New York,New York City,2022-12-22,Customer Service,Help Desk Technician,High School,68470,Satisfactory,Yes,1984-01-01,
00-66641896,Richard,Lee,Male,New York,Buffalo,2016-04-02,IT,Software Developer,Bachelor,97569,Needs Improvement,No,2000-08-09,
00-44221141,David,Lopez,Male,New York,Rochester,2017-08-22,IT,Software Developer,Master,86771,Good,No,1998-10-13,
00-97210510,David,Lambert,Male,Illinois,Chicago,2023-02-18,Operations,Logistics Coordinator,Bachelor,60864,Needs Improvement,No,2002-02-03,
00-63695060,Billy,Bolton,Male,New York,Buffalo,2019-09-29,IT,IT Support Specialist,High School,65109,Good,Yes,1975-08-17,
00-44115380,Jessica,Sutton,Female,Michigan,Detroit,2022-02-18,Operations,Inventory Specialist,High School,65785,Good,Yes,1972-06-28,
00-29225877,Jeffery,Chung,Male,New York,Rochester,2020-07-28,Sales,Sales Representative,Bachelor,63026,Good,Yes,1983-03-07,
00-19470140,Denise,Love,Male,North Carolina,Raleigh,2021-10-30,Sales,Sales Representative,Bachelor,68316,Good,No,1995-11-23,
00-46158213,Alexander,Rodriguez,Male,New York,Rochester,2024-03-16,Operations,Logistics Coordinator,Bachelor,70185,Good,No,1975-08-19,
00-96647103,Drew,Ramsey,Male,New York,Buffalo,2017-10-13,Customer Service,Customer Service Manager,Bachelor,97729,Needs Improvement,No,1980-09-26,
00-59948088,Misty,Nguyen,Female,Illinois,Naperville,2020-05-30,Operations,Logistics Coordinator,Bachelor,65333,Good,Yes,1964-10-22,
00-96942366,Donna,Becker,Male,New York,New York City,2023-06-11,Customer Service,Customer Service Representative,Bachelor,68145,Needs Improvement,No,1998-07-19,
00-91194302,James,Reid,Male,Michigan,Warren,2017-03-17,Sales,Sales Representative,Bachelor,62772,Good,No,1976-03-19,
00-30601268,Michael,Berg,Male,New York,New York City,2018-11-09,IT,IT Support Specialist,Bachelor,59857,Satisfactory,Yes,1991-02-20,
00-68200448,Eileen,Burns,Male,New York,Rochester,2018-12-12,Operations,Operations Analyst,Bachelor,81627,Satisfactory,No,1993-11-22,
00-91014793,Samuel,King,Female,New York,New York City,2017-06-07,HR,Recruiter,High School,53702,Good,No,1988-08-24,
00-46255595,Eric,Harrington,Male,Michigan,Warren,2016-10-31,IT,IT Support Specialist,High School,59252,Good,No,1984-09-29,
00-24762625,Kaitlin,Warren,Male,North Carolina,Charlotte,2022-03-16,Customer Service,Customer Service Representative,High School,59844,Good,No,1971-09-30,
00-64597257,Daniel,Mitchell,Female,New York,Rochester,2016-04-13,Operations,Logistics Coordinator,Bachelor,65948,Good,No,1982-11-02,
00-95923168,Gregory,Hammond,Female,New York,Buffalo,2016-06-21,IT,System Administrator,Master,100462,Good,Yes,1989-08-02,
00-54763940,Kathryn,Brown,Male,New York,Rochester,2023-06-15,Finance,Accountant,Bachelor,73749,Good,Yes,1998-07-20,
00-29640030,Kevin,Walker,Female,New York,New York City,2023-03-15,Sales,Sales Consultant,Bachelor,66598,Good,No,1982-02-02,
00-40301728,Michelle,Franco,Female,New York,Buffalo,2017-12-17,Sales,Sales Specialist,Bachelor,79272,Excellent,No,1985-03-11,
00-23146204,Joseph,Castillo,Female,New York,Rochester,2018-06-09,Sales,Sales Specialist,PhD,77589,Good,No,1985-05-15,
00-39826611,Dennis,Norman,Male,New York,Buffalo,2018-08-23,IT,System Administrator,Bachelor,88321,Satisfactory,No,2003-09-01,
00-24093227,Patrick,Downs,Male,New York,New York City,2023-07-20,Sales,Sales Specialist,PhD,62981,Good,No,1972-12-02,
00-26576358,Dawn,Thomas,Male,Virginia,Norfolk,2017-04-08,Operations,Inventory Specialist,Bachelor,69269,Good,Yes,1981-07-12,
00-51144384,Nathan,Scott,Male,New York,Rochester,2020-02-06,Sales,Sales Specialist,Bachelor,91108,Good,Yes,1981-12-21,
00-75715496,Michelle,Black,Male,North Carolina,Raleigh,2016-04-23,Operations,Logistics Coordinator,Bachelor,69612,Needs Improvement,No,1988-10-26,
00-56828593,Richard,Brown,Female,New York,Buffalo,2022-12-15,IT,System Administrator,Bachelor,67284,Good,No,1977-04-08,
00-47848959,Daniel,Roach,Male,New York,Buffalo,2020-04-02,Customer Service,Support Specialist,Bachelor,63185,Good,No,1973-01-02,
00-91532833,John,Rosario,Male,North Carolina,Charlotte,2016-12-05,IT,Software Developer,Bachelor,88103,Good,No,1990-09-14,
00-16437523,Melissa,Andrews,Male,Illinois,Chicago,2017-12-03,Operations,Inventory Specialist,High School,56749,Good,No,1977-10-13,
00-62286305,Sandra,Burton,Female,New York,New York City,2017-12-22,Finance,Financial Analyst,PhD,97573,Satisfactory,Yes,1971-11-13,
00-81361168,Aaron,Benjamin,Male,New York,Rochester,2020-04-29,Operations,Logistics Coordinator,Bachelor,62138,Good,No,1996-12-26,
00-64042937,Hannah,Spencer,Male,New York,Buffalo,2019-07-26,Operations,Logistics Coordinator,Bachelor,66664,Needs Improvement,No,1993-07-31,
00-27122451,Aaron,Lee,Female,New York,Buffalo,2017-02-09,Customer Service,Help Desk Technician,Bachelor,66510,Needs Improvement,No,1980-07-17,
00-78929583,Kirk,Duran,Female,New York,New York City,2022-04-02,Marketing,Content Creator,High School,62180,Excellent,Yes,1978-12-29,
00-98256603,Linda,Willis,Female,New York,New York City,2016-08-17,Sales,Sales Specialist,Bachelor,52125,Excellent,Yes,2003-07-01,
00-60841764,Elizabeth,Yu,Male,Michigan,Warren,2020-07-25,Operations,Inventory Specialist,Bachelor,68560,Satisfactory,Yes,2006-01-22,
00-45885781,Michael,James,Female,New York,Buffalo,2016-08-15,Sales,Sales Specialist,Master,63147,Good,Yes,1996-12-04,
00-95791097,Pamela,Nguyen,Male,Ohio,Cincinnati,2024-11-09,Finance,Accountant,Bachelor,90472,Excellent,No,1996-10-01,
00-43435196,Michael,Blake,Female,New York,Buffalo,2022-07-13,Customer Service,Help Desk Technician,High School,65500,Excellent,No,1987-05-07,
00-66135725,Trevor,Jordan,Female,New York,Rochester,2022-07-24,Customer Service,Support Specialist,Bachelor,56392,Good,No,1998-03-17,
00-34575873,Hannah,Garcia,Male,Pennsylvania,Allentown,2019-11-23,Customer Service,Support Specialist,High School,59484,Satisfactory,Yes,1973-12-25,
00-57513265,Jesse,Delacruz,Male,New York,Rochester,2023-03-16,Operations,Logistics Coordinator,Bachelor,61409,Satisfactory,No,2004-09-10,
00-77408068,Robert,Ferrell,Male,New York,New York City,2017-01-27,Operations,Logistics Coordinator,Bachelor,65748,Satisfactory,No,1973-02-19,
00-67413657,Erin,Daugherty,Male,New York,New York City,2020-06-10,Customer Service,Help Desk Technician,High School,81411,Good,Yes,1987-04-05,
00-40704198,Derek,Rojas,Male,Michigan,Grand Rapids,2018-03-21,Customer Service,Customer Service Representative,Bachelor,63144,Needs Improvement,No,1987-10-15,
00-21669195,Collin,Scott,Male,New York,Rochester,2024-12-01,Operations,Operations Analyst,Bachelor,93643,Good,No,1977-03-04,
00-64561490,Robert,Esparza,Male,Illinois,Naperville,2023-08-23,Operations,Logistics Coordinator,Bachelor,60979,Good,Yes,1992-01-24,
00-22098465,Pamela,Orozco,Female,New York,Buffalo,2021-02-04,Sales,Sales Specialist,PhD,68825,Good,No,1962-09-24,
00-20293588,Sandra,Carr,Female,Pennsylvania,Pittsburgh,2022-02-04,Marketing,Content Creator,Bachelor,61937,Satisfactory,No,1974-05-19,
00-22567290,John,George,Male,New York,Rochester,2017-09-29,Sales,Sales Specialist,Bachelor,63511,Satisfactory,No,1996-02-09,
00-17705644,Shawna,Allen,Female,New York,Buffalo,2016-06-22,Customer Service,Help Desk Technician,Bachelor,66183,Good,No,1989-11-28,
00-48366253,Joshua,Jackson,Female,New York,Buffalo,2020-10-03,IT,System Administrator,Bachelor,80118,Good,No,1972-11-24,
00-76149278,Jessica,Howe,Female,Michigan,Warren,2023-06-28,Finance,Financial Analyst,Master,77961,Satisfactory,No,1972-04-05,
00-11435415,Victoria,Flynn,Male,New York,Rochester,2024-11-19,Marketing,Marketing Coordinator,Bachelor,65878,Satisfactory,Yes,1966-06-29,
00-66906118,Craig,Gordon,Male,New York,New York City,2022-03-25,Customer Service,Customer Service Representative,High School,61460,Good,Yes,1996-09-18,
00-28311107,Barbara,Smith,Male,Pennsylvania,Philadelphia,2019-09-11,Sales,Sales Consultant,Bachelor,89803,Excellent,No,1987-06-28,
00-79123671,Sarah,Mullins,Male,New York,New York City,2022-07-22,Operations,Inventory Specialist,High School,67356,Good,No,1978-07-16,
00-81458772,Frank,Rodgers,Male,Virginia,Norfolk,2022-12-23,Finance,Financial Analyst,PhD,93679,Satisfactory,Yes,1969-09-18,
00-64421457,Ashley,Contreras,Male,New York,Rochester,2015-03-12,Sales,Sales Specialist,Master,83825,Good,No,1982-09-19,
00-35526064,Lynn,Young,Female,New York,Buffalo,2024-01-17,Customer Service,Help Desk Technician,Bachelor,70701,Good,Yes,1961-09-25,
00-10978481,Harry,Wilcox,Male,Pennsylvania,Pittsburgh,2022-03-13,Marketing,Content Creator,Bachelor,62309,Excellent,Yes,1986-10-06,
00-81715863,Kenneth,Brown,Male,Pennsylvania,Philadelphia,2022-06-13,Customer Service,Support Specialist,Bachelor,67221,Good,No,1993-12-01,
00-42779491,Christine,Johnson,Female,North Carolina,Greensboro,2024-09-21,Sales,Sales Specialist,Master,80500,Good,No,2000-02-10,
00-98741286,Jennifer,Richardson,Male,New York,Rochester,2024-10-03,Operations,Inventory Specialist,High School,60039,Good,Yes,1995-06-26,
00-80881914,Kathleen,Davenport,Male,New York,New York City,2022-06-07,Operations,Operations Analyst,Bachelor,84024,Excellent,Yes,2003-09-29,
00-15684923,Hailey,Bass,Male,New York,Rochester,2021-02-27,Sales,Sales Specialist,Master,86309,Needs Improvement,Yes,1987-10-07,
00-32620027,Nicholas,Jackson,Male,New York,New York City,2022-01-13,Customer Service,Help Desk Technician,Bachelor,98775,Good,No,1975-04-09,
00-80265183,Gregory,Cameron,Female,New York,Buffalo,2023-06-03,IT,IT Support Specialist,High School,57263,Satisfactory,Yes,1984-07-22,
00-33463164,Christopher,Moore,Male,New York,Rochester,2016-01-27,Sales,Sales Consultant,Bachelor,87737,Good,Yes,1980-05-20,
00-27893746,Robert,Hamilton,Female,New York,New York City,2020-09-12,Operations,Logistics Coordinator,Bachelor,64537,Needs Improvement,Yes,1964-07-28,
00-16832563,Gabriel,Reeves,Male,Michigan,Warren,2019-09-17,Customer Service,Support Specialist,Bachelor,61113,Satisfactory,No,1983-01-12,
00-60881238,Nicole,Schmidt,Female,New York,Rochester,2017-11-24,Customer Service,Help Desk Technician,High School,66008,Satisfactory,Yes,1998-12-06,
00-25197944,Brittany,Hayden,Male,New York,New York City,2018-08-02,Customer Service,Customer Service Manager,Master,89133,Good,No,1981-02-23,
00-43522920,Mark,Chavez,Female,New York,Buffalo,2023-10-29,IT,Software Developer,Bachelor,92434,Good,Yes,1974-08-08,
00-25819626,Brooke,Guerrero,Male,New York,Buffalo,2017-03-20,IT,Software Developer,Master,84495,Good,No,1998-01-02,
00-74843897,Shane,Jackson,Female,New York,Buffalo,2017-11-01,Operations,Logistics Coordinator,Bachelor,62833,Satisfactory,No,1993-04-08,
00-38597227,Sean,Stewart,Male,New York,New York City,2015-08-09,Marketing,Marketing Coordinator,Bachelor,82195,Satisfactory,No,1978-11-12,
00-94715069,Sara,Yates,Female,New York,Buffalo,2020-11-01,Sales,Sales Representative,Bachelor,65598,Good,No,1982-10-07,
00-39187415,James,Phillips,Female,New York,New York City,2024-10-08,Finance,Accountant,Bachelor,56423,Good,Yes,1993-10-31,
00-96298460,Steven,Davis,Male,New York,New York City,2020-07-31,IT,Software Developer,Master,82065,Good,No,1985-04-18,
00-14755216,Laura,Martinez,Female,New York,Rochester,2024-01-20,Sales,Sales Consultant,Master,75544,Satisfactory,No,1990-09-02,
00-92912825,Jillian,Ferguson,Female,Illinois,Naperville,2023-11-09,Marketing,Content Creator,High School,60789,Satisfactory,No,1999-08-13,
00-17717080,Ann,Foster,Male,Illinois,Naperville,2018-08-25,Sales,Sales Specialist,Master,57046,Good,No,1997-07-07,
00-92615071,Jennifer,Velasquez,Female,Michigan,Warren,2019-01-20,Operations,Operations Analyst,Bachelor,67079,Good,No,2001-12-13,
00-50043946,Hector,Liu,Female,Illinois,Chicago,2018-10-18,Operations,Inventory Specialist,High School,61585,Good,No,1999-04-21,
00-10691813,John,Williams,Male,Michigan,Detroit,2018-11-09,Marketing,Content Creator,High School,59757,Satisfactory,No,1999-03-16,
00-34985664,Amy,Jones,Male,New York,New York City,2019-07-16,Operations,Logistics Coordinator,Bachelor,67986,Good,No,2005-05-23,
00-11189670,Christopher,Warren,Female,Ohio,Cleveland,2016-02-04,Operations,Inventory Specialist,Bachelor,58148,Good,No,1974-03-22,
00-76041312,Jose,Dunn,Male,Pennsylvania,Pittsburgh,2017-10-29,Operations,Inventory Specialist,High School,55535,Satisfactory,No,1982-12-14,
00-81014138,Bradley,Henry,Male,New York,Buffalo,2020-11-01,Customer Service,Support Specialist,Bachelor,66235,Good,No,1992-09-27,
00-30630696,Donald,Tyler,Male,New York,New York City,2019-09-12,Sales,Sales Specialist,Bachelor,74503,Good,No,1997-10-24,
00-75419352,Christopher,Hernandez,Female,New York,Rochester,2015-06-11,HR,HR Coordinator,Bachelor,61217,Good,Yes,2005-03-05,
00-98131849,Robert,Schultz,Male,New York,Buffalo,2017-01-30,Operations,Logistics Coordinator,Bachelor,71559,Excellent,No,1982-08-23,
00-73176107,Kathleen,Murray,Female,Pennsylvania,Pittsburgh,2019-09-06,Finance,Accounts Payable Specialist,Bachelor,60099,Satisfactory,No,1986-05-03,
00-50169346,Victoria,Morgan,Female,New York,Rochester,2018-01-13,Finance,Accounts Payable Specialist,Bachelor,57298,Good,No,1999-01-21,
00-34452059,Alexander,Johnson,Female,New York,New York City,2020-08-30,IT,System Administrator,Master,92971,Satisfactory,Yes,1983-09-08,
00-46169218,Andrew,Pacheco,Male,New York,New York City,2016-01-12,Sales,Sales Representative,Bachelor,83225,Good,Yes,1972-03-20,
00-68864146,Marcus,Todd,Female,New York,Rochester,2022-10-22,IT,Software Developer,Bachelor,83484,Good,No,1984-06-23,
00-68969458,Brenda,Miller,Female,New York,New York City,2017-03-11,Marketing,Content Creator,Bachelor,58539,Satisfactory,No,1979-02-17,
00-57477880,Stephanie,Garcia,Male,New York,Rochester,2022-10-13,Operations,Logistics Coordinator,Bachelor,60571,Satisfactory,No,1998-06-06,
00-10779834,Amber,Watson,Female,Michigan,Warren,2018-10-14,Operations,Operations Analyst,Master,58952,Satisfactory,Yes,1975-07-24,
00-36637470,Kaitlyn,Jacobs,Male,New York,Buffalo,2016-09-19,Sales,Sales Representative,Bachelor,86852,Excellent,Yes,1977-11-25,
00-48238599,Vanessa,Edwards,Female,New York,New York City,2015-09-02,Customer Service,Support Specialist,High School,63423,Good,Yes,1985-03-01,
00-62955068,Laura,Gordon,Male,New York,Buffalo,2019-04-16,Operations,Operations Analyst,Master,80626,Good,No,2002-11-20,
